Plot,Side,Quadrat,Cohort,Rotation,Block,Herbicide,Corn_weed_management,Crop,Crop_ID,Total,Female,Male,Unknown,ID,Year,Number_begin,Total_sexed
21,W,3,2,4-year,2,low,low,corn,C4,NA,NA,NA,NA,21_W_3_2,2019,1,NA
21,W,4,1,4-year,2,low,low,corn,C4,NA,NA,NA,NA,21_W_4_1,2019,3,NA
21,W,5,4,4-year,2,low,low,corn,C4,NA,NA,NA,NA,21_W_5_4,2019,2,NA
21,W,5,1,4-year,2,low,low,corn,C4,NA,NA,NA,NA,21_W_5_1,2019,1,NA
21,W,6,4,4-year,2,low,low,corn,C4,NA,NA,NA,NA,21_W_6_4,2019,1,NA
21,W,6,1,4-year,2,low,low,corn,C4,NA,NA,NA,NA,21_W_6_1,2019,1,NA
21,W,7,1,4-year,2,low,low,corn,C4,NA,NA,NA,NA,21_W_7_1,2019,6,NA
21,W,8,3,4-year,2,low,low,corn,C4,NA,NA,NA,NA,21_W_8_3,2019,1,NA
21,W,8,1,4-year,2,low,low,corn,C4,NA,NA,NA,NA,21_W_8_1,2019,3,NA
22,E,2,1,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_2_1,2019,60,NA
22,E,3,2,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_3_2,2019,66,NA
22,E,4,4,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_4_4,2019,7,NA
22,E,4,5,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_4_5,2019,2,NA
22,E,4,1,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_4_1,2019,3,NA
22,E,5,3,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_5_3,2019,14,NA
22,E,5,2,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_5_2,2019,61,NA
22,E,5,4,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_5_4,2019,3,NA
22,E,5,5,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_5_5,2019,1,NA
22,E,5,1,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_5_1,2019,1,NA
22,E,6,5,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_6_5,2019,4,NA
22,E,6,1,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_6_1,2019,5,NA
22,E,8,2,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_8_2,2019,3,NA
22,E,8,1,4-year,2,low,low,alfalfa,A4,NA,NA,NA,NA,22_E_8_1,2019,1,NA
22,W,1,2,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_1_2,2019,3,NA
22,W,2,1,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_2_1,2019,1,NA
22,W,4,2,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_4_2,2019,12,NA
22,W,4,5,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_4_5,2019,1,NA
22,W,5,5,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_5_5,2019,1,NA
22,W,6,3,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_6_3,2019,7,NA
22,W,6,2,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_6_2,2019,13,NA
22,W,7,3,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_7_3,2019,7,NA
22,W,7,2,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_7_2,2019,10,NA
22,W,7,5,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_7_5,2019,2,NA
22,W,8,3,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_8_3,2019,4,NA
22,W,8,2,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_8_2,2019,8,NA
22,W,8,4,4-year,2,conv,conv,alfalfa,A4,NA,NA,NA,NA,22_W_8_4,2019,1,NA
23,E,1,1,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_1_1,2019,18,NA
23,E,1,2,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_1_2,2019,14,NA
23,E,1,3,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_1_3,2019,6,NA
23,E,2,4,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_2_4,2019,1,NA
23,E,2,1,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_2_1,2019,20,NA
23,E,2,2,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_2_2,2019,13,NA
23,E,3,4,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_3_4,2019,4,NA
23,E,3,1,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_3_1,2019,36,NA
23,E,3,2,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_3_2,2019,10,NA
23,E,3,3,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_3_3,2019,2,NA
23,E,3,5,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_3_5,2019,4,NA
23,E,4,1,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_4_1,2019,69,NA
23,E,4,2,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_4_2,2019,22,NA
23,E,4,3,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_4_3,2019,3,NA
23,E,4,5,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_4_5,2019,2,NA
23,E,5,4,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_5_4,2019,1,NA
23,E,5,1,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_5_1,2019,60,NA
23,E,5,2,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_5_2,2019,27,NA
23,E,5,3,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_5_3,2019,11,NA
23,E,5,5,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_5_5,2019,6,NA
23,E,6,4,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_6_4,2019,3,NA
23,E,6,1,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_6_1,2019,48,NA
23,E,6,2,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_6_2,2019,5,NA
23,E,6,3,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_6_3,2019,18,NA
23,E,6,5,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_6_5,2019,4,NA
23,E,7,4,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_7_4,2019,1,NA
23,E,7,1,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_7_1,2019,5,NA
23,E,7,2,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_7_2,2019,3,NA
23,E,7,3,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_7_3,2019,9,NA
23,E,7,5,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_7_5,2019,3,NA
23,E,8,1,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_8_1,2019,46,NA
23,E,8,2,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_8_2,2019,3,NA
23,E,8,3,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_8_3,2019,1,NA
23,E,8,5,3-year,2,low,low,oat,O3,NA,NA,NA,NA,23_E_8_5,2019,3,NA
23,W,1,4,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_1_4,2019,1,NA
23,W,1,3,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_1_3,2019,4,NA
23,W,2,2,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_2_2,2019,2,NA
23,W,3,2,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_3_2,2019,1,NA
23,W,3,3,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_3_3,2019,2,NA
23,W,4,3,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_4_3,2019,10,NA
23,W,4,5,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_4_5,2019,2,NA
23,W,5,5,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_5_5,2019,1,NA
23,W,6,2,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_6_2,2019,7,NA
23,W,6,3,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_6_3,2019,3,NA
23,W,7,4,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_7_4,2019,1,NA
23,W,7,2,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_7_2,2019,3,NA
23,W,7,3,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_7_3,2019,3,NA
23,W,8,4,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_8_4,2019,1,NA
23,W,8,2,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_8_2,2019,8,NA
23,W,8,3,3-year,2,conv,conv,oat,O3,NA,NA,NA,NA,23_W_8_3,2019,1,NA
24,E,4,3,2-year,2,conv,conv,soybean,S2,NA,NA,NA,NA,24_E_4_3,2019,1,NA
24,E,6,2,2-year,2,conv,conv,soybean,S2,NA,NA,NA,NA,24_E_6_2,2019,1,NA
24,E,8,1,2-year,2,conv,conv,soybean,S2,NA,NA,NA,NA,24_E_8_1,2019,1,NA
25,E,2,2,3-year,2,conv,conv,corn,C3,NA,NA,NA,NA,25_E_2_2,2019,6,NA
25,E,3,4,3-year,2,conv,conv,corn,C3,NA,NA,NA,NA,25_E_3_4,2019,1,NA
25,E,3,2,3-year,2,conv,conv,corn,C3,NA,NA,NA,NA,25_E_3_2,2019,7,NA
25,E,4,6,3-year,2,conv,conv,corn,C3,NA,NA,NA,NA,25_E_4_6,2019,1,NA
25,E,5,5,3-year,2,conv,conv,corn,C3,NA,NA,NA,NA,25_E_5_5,2019,1,NA
25,E,6,4,3-year,2,conv,conv,corn,C3,NA,NA,NA,NA,25_E_6_4,2019,1,NA
25,E,6,2,3-year,2,conv,conv,corn,C3,NA,NA,NA,NA,25_E_6_2,2019,2,NA
25,E,7,4,3-year,2,conv,conv,corn,C3,NA,NA,NA,NA,25_E_7_4,2019,1,NA
25,E,7,1,3-year,2,conv,conv,corn,C3,NA,NA,NA,NA,25_E_7_1,2019,15,NA
25,W,2,3,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_2_3,2019,1,NA
25,W,3,5,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_3_5,2019,1,NA
25,W,4,5,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_4_5,2019,1,NA
25,W,6,2,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_6_2,2019,2,NA
25,W,6,1,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_6_1,2019,22,NA
25,W,6,5,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_6_5,2019,1,NA
25,W,6,3,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_6_3,2019,1,NA
25,W,7,2,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_7_2,2019,5,NA
25,W,7,1,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_7_1,2019,34,NA
25,W,7,3,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_7_3,2019,8,NA
25,W,8,2,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_8_2,2019,1,NA
25,W,8,1,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_8_1,2019,56,NA
25,W,8,3,3-year,2,low,low,corn,C3,NA,NA,NA,NA,25_W_8_3,2019,4,NA
26,E,2,1,3-year,2,conv,low,soybean,S3,NA,NA,NA,NA,26_E_2_1,2019,2,NA
26,W,8,1,3-year,2,conv,conv,soybean,S3,NA,NA,NA,NA,26_W_8_1,2019,1,NA
27,E,1,1,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_1_1,2019,83,NA
27,E,1,2,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_1_2,2019,22,NA
27,E,2,3,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_2_3,2019,1,NA
27,E,2,4,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_2_4,2019,1,NA
27,E,2,1,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_2_1,2019,42,NA
27,E,2,5,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_2_5,2019,1,NA
27,E,3,1,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_3_1,2019,75,NA
27,E,4,3,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_4_3,2019,1,NA
27,E,4,1,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_4_1,2019,224,NA
27,E,5,1,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_5_1,2019,477,NA
27,E,5,2,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_5_2,2019,20,NA
27,E,6,1,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_6_1,2019,538,NA
27,E,6,2,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_6_2,2019,41,NA
27,E,7,4,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_7_4,2019,3,NA
27,E,7,1,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_7_1,2019,185,NA
27,E,8,2,2-year,2,low,low,corn,C2,NA,NA,NA,NA,27_E_8_2,2019,5,NA
27,W,1,3,2-year,2,conv,conv,corn,C2,NA,NA,NA,NA,27_W_1_3,2019,7,NA
27,W,3,3,2-year,2,conv,conv,corn,C2,NA,NA,NA,NA,27_W_3_3,2019,1,NA
27,W,4,4,2-year,2,conv,conv,corn,C2,NA,NA,NA,NA,27_W_4_4,2019,2,NA
27,W,6,3,2-year,2,conv,conv,corn,C2,NA,NA,NA,NA,27_W_6_3,2019,2,NA
27,W,6,4,2-year,2,conv,conv,corn,C2,NA,NA,NA,NA,27_W_6_4,2019,1,NA
28,E,4,2,4-year,2,conv,low,soybean,S4,NA,NA,NA,NA,28_E_4_2,2019,1,NA
28,E,5,1,4-year,2,conv,low,soybean,S4,NA,NA,NA,NA,28_E_5_1,2019,2,NA
28,W,4,1,4-year,2,conv,conv,soybean,S4,NA,NA,NA,NA,28_W_4_1,2019,1,NA
29,E,1,3,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_1_3,2019,11,NA
29,E,1,2,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_1_2,2019,68,NA
29,E,1,5,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_1_5,2019,2,NA
29,E,1,1,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_1_1,2019,200,NA
29,E,2,3,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_2_3,2019,15,NA
29,E,2,2,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_2_2,2019,18,NA
29,E,2,4,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_2_4,2019,2,NA
29,E,3,3,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_3_3,2019,3,NA
29,E,3,2,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_3_2,2019,83,NA
29,E,3,4,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_3_4,2019,3,NA
29,E,3,1,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_3_1,2019,45,NA
29,E,4,6,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_4_6,2019,1,NA
29,E,4,3,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_4_3,2019,32,NA
29,E,4,2,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_4_2,2019,24,NA
29,E,4,4,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_4_4,2019,1,NA
29,E,4,1,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_4_1,2019,6,NA
29,E,5,4,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_5_4,2019,1,NA
29,E,6,3,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_6_3,2019,3,NA
29,E,6,4,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_6_4,2019,3,NA
29,E,7,4,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_7_4,2019,14,NA
29,E,8,3,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_8_3,2019,8,NA
29,E,8,4,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_8_4,2019,5,NA
29,E,8,1,4-year,2,low,low,oat,O4,NA,NA,NA,NA,29_E_8_1,2019,42,NA
29,W,1,2,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_1_2,2019,43,NA
29,W,1,5,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_1_5,2019,1,NA
29,W,1,1,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_1_1,2019,58,NA
29,W,2,3,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_2_3,2019,18,NA
29,W,2,2,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_2_2,2019,21,NA
29,W,2,1,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_2_1,2019,38,NA
29,W,3,3,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_3_3,2019,17,NA
29,W,3,2,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_3_2,2019,8,NA
29,W,3,1,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_3_1,2019,20,NA
29,W,5,6,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_5_6,2019,1,NA
29,W,6,6,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_6_6,2019,1,NA
29,W,6,1,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_6_1,2019,34,NA
29,W,6,2,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_6_2,2019,9,NA
29,W,6,4,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_6_4,2019,2,NA
29,W,8,6,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_8_6,2019,1,NA
29,W,8,5,4-year,2,conv,conv,oat,O4,NA,NA,NA,NA,29_W_8_5,2019,1,NA
31,E,1,1,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_1_1,2019,4,NA
31,E,1,3,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_1_3,2019,1,NA
31,E,2,1,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_2_1,2019,4,NA
31,E,3,1,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_3_1,2019,2,NA
31,E,4,2,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_4_2,2019,1,NA
31,E,4,1,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_4_1,2019,3,NA
31,E,5,2,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_5_2,2019,2,NA
31,E,5,1,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_5_1,2019,1,NA
31,E,6,2,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_6_2,2019,2,NA
31,E,6,1,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_6_1,2019,3,NA
31,E,6,3,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_6_3,2019,2,NA
31,E,7,2,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_7_2,2019,1,NA
31,E,7,1,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_7_1,2019,1,NA
31,E,8,2,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_8_2,2019,3,NA
31,E,8,1,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_8_1,2019,6,NA
31,E,8,3,4-year,3,low,low,corn,C4,NA,NA,NA,NA,31_E_8_3,2019,1,NA
31,W,4,2,4-year,3,conv,conv,corn,C4,NA,NA,NA,NA,31_W_4_2,2019,2,NA
32,E,1,4,4-year,3,conv,conv,oat,O4,NA,NA,NA,NA,32_E_1_4,2019,1,NA
32,E,1,2,4-year,3,conv,conv,oat,O4,NA,NA,NA,NA,32_E_1_2,2019,46,NA
32,E,2,4,4-year,3,conv,conv,oat,O4,NA,NA,NA,NA,32_E_2_4,2019,1,NA
32,E,2,5,4-year,3,conv,conv,oat,O4,NA,NA,NA,NA,32_E_2_5,2019,1,NA
32,E,3,4,4-year,3,conv,conv,oat,O4,NA,NA,NA,NA,32_E_3_4,2019,2,NA
32,E,3,5,4-year,3,conv,conv,oat,O4,NA,NA,NA,NA,32_E_3_5,2019,1,NA
32,E,5,4,4-year,3,conv,conv,oat,O4,NA,NA,NA,NA,32_E_5_4,2019,1,NA
32,E,5,5,4-year,3,conv,conv,oat,O4,NA,NA,NA,NA,32_E_5_5,2019,1,NA
32,E,6,5,4-year,3,conv,conv,oat,O4,NA,NA,NA,NA,32_E_6_5,2019,1,NA
32,E,7,6,4-year,3,conv,conv,oat,O4,NA,NA,NA,NA,32_E_7_6,2019,1,NA
32,E,8,5,4-year,3,conv,conv,oat,O4,NA,NA,NA,NA,32_E_8_5,2019,3,NA
32,W,1,3,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_1_3,2019,29,NA
32,W,1,2,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_1_2,2019,76,NA
32,W,1,4,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_1_4,2019,3,NA
32,W,1,1,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_1_1,2019,75,NA
32,W,1,5,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_1_5,2019,1,NA
32,W,2,3,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_2_3,2019,39,NA
32,W,2,2,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_2_2,2019,82,NA
32,W,2,4,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_2_4,2019,1,NA
32,W,3,6,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_3_6,2019,1,NA
32,W,3,4,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_3_4,2019,7,NA
32,W,3,5,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_3_5,2019,1,NA
32,W,4,4,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_4_4,2019,1,NA
32,W,4,5,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_4_5,2019,1,NA
32,W,5,4,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_5_4,2019,1,NA
32,W,5,5,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_5_5,2019,2,NA
32,W,6,2,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_6_2,2019,18,NA
32,W,7,6,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_7_6,2019,1,NA
32,W,7,2,4-year,3,low,low,oat,O4,NA,NA,NA,NA,32_W_7_2,2019,83,NA
33,E,1,5,3-year,3,conv,conv,corn,C3,NA,NA,NA,NA,33_E_1_5,2019,1,NA
33,E,3,2,3-year,3,conv,conv,corn,C3,NA,NA,NA,NA,33_E_3_2,2019,2,NA
33,E,5,1,3-year,3,conv,conv,corn,C3,NA,NA,NA,NA,33_E_5_1,2019,3,NA
33,E,6,1,3-year,3,conv,conv,corn,C3,NA,NA,NA,NA,33_E_6_1,2019,7,NA
33,E,7,5,3-year,3,conv,conv,corn,C3,NA,NA,NA,NA,33_E_7_5,2019,3,NA
33,E,8,1,3-year,3,conv,conv,corn,C3,NA,NA,NA,NA,33_E_8_1,2019,15,NA
33,E,8,5,3-year,3,conv,conv,corn,C3,NA,NA,NA,NA,33_E_8_5,2019,1,NA
33,W,2,4,3-year,3,low,low,corn,C3,NA,NA,NA,NA,33_W_2_4,2019,1,NA
33,W,2,5,3-year,3,low,low,corn,C3,NA,NA,NA,NA,33_W_2_5,2019,2,NA
33,W,4,2,3-year,3,low,low,corn,C3,NA,NA,NA,NA,33_W_4_2,2019,1,NA
33,W,4,1,3-year,3,low,low,corn,C3,NA,NA,NA,NA,33_W_4_1,2019,1,NA
33,W,5,1,3-year,3,low,low,corn,C3,NA,NA,NA,NA,33_W_5_1,2019,10,NA
33,W,7,2,3-year,3,low,low,corn,C3,NA,NA,NA,NA,33_W_7_2,2019,2,NA
33,W,7,1,3-year,3,low,low,corn,C3,NA,NA,NA,NA,33_W_7_1,2019,18,NA
33,W,7,3,3-year,3,low,low,corn,C3,NA,NA,NA,NA,33_W_7_3,2019,1,NA
33,W,8,1,3-year,3,low,low,corn,C3,NA,NA,NA,NA,33_W_8_1,2019,17,NA
34,E,1,2,2-year,3,conv,conv,soybean,S2,NA,NA,NA,NA,34_E_1_2,2019,1,NA
34,E,2,2,2-year,3,conv,conv,soybean,S2,NA,NA,NA,NA,34_E_2_2,2019,1,NA
34,E,3,1,2-year,3,conv,conv,soybean,S2,NA,NA,NA,NA,34_E_3_1,2019,1,NA
34,E,6,1,2-year,3,conv,conv,soybean,S2,NA,NA,NA,NA,34_E_6_1,2019,1,NA
34,E,7,3,2-year,3,conv,conv,soybean,S2,NA,NA,NA,NA,34_E_7_3,2019,2,NA
34,E,7,2,2-year,3,conv,conv,soybean,S2,NA,NA,NA,NA,34_E_7_2,2019,2,NA
34,E,7,1,2-year,3,conv,conv,soybean,S2,NA,NA,NA,NA,34_E_7_1,2019,2,NA
34,W,2,1,2-year,3,conv,low,soybean,S2,NA,NA,NA,NA,34_W_2_1,2019,1,NA
34,W,4,1,2-year,3,conv,low,soybean,S2,NA,NA,NA,NA,34_W_4_1,2019,1,NA
34,W,5,1,2-year,3,conv,low,soybean,S2,NA,NA,NA,NA,34_W_5_1,2019,1,NA
34,W,6,2,2-year,3,conv,low,soybean,S2,NA,NA,NA,NA,34_W_6_2,2019,1,NA
34,W,7,1,2-year,3,conv,low,soybean,S2,NA,NA,NA,NA,34_W_7_1,2019,1,NA
35,E,1,2,2-year,3,conv,conv,corn,C2,NA,NA,NA,NA,35_E_1_2,2019,6,NA
35,E,3,1,2-year,3,conv,conv,corn,C2,NA,NA,NA,NA,35_E_3_1,2019,9,NA
35,E,7,1,2-year,3,conv,conv,corn,C2,NA,NA,NA,NA,35_E_7_1,2019,8,NA
35,E,8,1,2-year,3,conv,conv,corn,C2,NA,NA,NA,NA,35_E_8_1,2019,26,NA
35,W,1,1,2-year,3,low,low,corn,C2,NA,NA,NA,NA,35_W_1_1,2019,101,NA
35,W,1,3,2-year,3,low,low,corn,C2,NA,NA,NA,NA,35_W_1_3,2019,3,NA
35,W,2,1,2-year,3,low,low,corn,C2,NA,NA,NA,NA,35_W_2_1,2019,26,NA
35,W,3,1,2-year,3,low,low,corn,C2,NA,NA,NA,NA,35_W_3_1,2019,55,NA
35,W,4,1,2-year,3,low,low,corn,C2,NA,NA,NA,NA,35_W_4_1,2019,15,NA
35,W,4,2,2-year,3,low,low,corn,C2,NA,NA,NA,NA,35_W_4_2,2019,8,NA
35,W,4,3,2-year,3,low,low,corn,C2,NA,NA,NA,NA,35_W_4_3,2019,1,NA
